time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966341,204000,1542632,1.6739501953125,7.328000068664551,216,12,1,1980-01-06T03:25:41,1633358583.0365689,2021-10-04T17:43:03
315966347,130000,1548645,1.96893310546875,7.248000144958496,14,12,1,1980-01-06T03:25:47,1633358589.366808,2021-10-04T17:43:09
315966353,711000,1555321,1.58294677734375,7.331999778747559,76,12,1,1980-01-06T03:25:53,1633358595.6469,2021-10-04T17:43:15
315966361,183000,1562663,1.55291748046875,7.340000152587891,140,12,1,1980-01-06T03:26:01,1633358602.496392,2021-10-04T17:43:22
315966367,171000,1568737,1.585968017578125,7.308000087738037,229,12,1,1980-01-06T03:26:07,1633358608.816076,2021-10-04T17:43:28
315966374,421000,1576127,1.86895751953125,7.24399995803833,118,12,1,1980-01-06T03:26:14,1633358615.7066438,2021-10-04T17:43:35
315966380,588000,1582162,1.5179443359375,7.320000171661377,220,12,1,1980-01-06T03:26:20,1633358622.035717,2021-10-04T17:43:42
315966387,179000,1588777,1.557952880859375,7.311999797821045,73,12,1,1980-01-06T03:26:27,1633358628.9460049,2021-10-04T17:43:48
315966393,110000,1594788,1.8779296875,7.23199987411499,148,12,1,1980-01-06T03:26:33,1633358635.256032,2021-10-04T17:43:55
315966401,242000,1602801,2.626922607421875,6.995999813079834,246,12,1,1980-01-06T03:26:41,1633358642.1762328,2021-10-04T17:44:02
315966408,124000,1609477,2.541961669921875,7.0279998779296875,59,12,1,1980-01-06T03:26:48,1633358648.5160449,2021-10-04T17:44:08
315966415,378000,1616824,2.0079345703125,7.1519999504089355,172,12,1,1980-01-06T03:26:55,1633358655.3858929,2021-10-04T17:44:15
315966421,316000,1622836,2.285980224609375,7.067999839782715,66,12,1,1980-01-06T03:27:01,1633358661.766108,2021-10-04T17:44:21
315966428,797000,1630181,1.7039794921875,7.216000080108643,174,12,1,1980-01-06T03:27:08,1633358668.6870959,2021-10-04T17:44:28
315966434,733000,1636190,1.715972900390625,7.208000183105469,228,12,1,1980-01-06T03:27:14,1633358675.056113,2021-10-04T17:44:35
315966441,990000,1643535,2.01690673828125,7.111999988555908,36,12,1,1980-01-06T03:27:21,1633358684.206852,2021-10-04T17:44:44
315966448,825000,1650211,1.69390869140625,7.191999912261963,98,12,1,1980-01-06T03:27:28,1633358690.616428,2021-10-04T17:44:50
315966456,86000,1657556,1.718994140625,7.116000175476074,162,12,1,1980-01-06T03:27:36,1633358697.5368009,2021-10-04T17:44:57
315966462,29000,1663565,2.2569580078125,7.0279998779296875,216,12,1,1980-01-06T03:27:42,1633358703.8558838,2021-10-04T17:45:03
315966468,634000,1670242,2.126953125,7.067999839782715,22,12,1,1980-01-06T03:27:48,1633358710.776036,2021-10-04T17:45:10
