time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian
1633365507,270240,2938003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2936513,2652,1633365505,780237,3,111,10,0,2021-10-04T19:38:27
1633365508,270584,2939003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2938743,2654,1633365508,10608,3,114,10,0,2021-10-04T19:38:28
1633365509,270192,2940003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2938743,2654,1633365508,10608,3,117,10,0,2021-10-04T19:38:29
1633365510,270181,2941003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2938743,2654,1633365508,10608,3,120,10,0,2021-10-04T19:38:30
1633365511,270588,2942003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2940963,2656,1633365510,230454,3,123,10,0,2021-10-04T19:38:31
1633365512,270196,2943003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2942063,2657,1633365511,330637,3,126,10,0,2021-10-04T19:38:32
1633365513,270584,2944003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2943203,2658,1633365512,470245,3,129,10,0,2021-10-04T19:38:33
1633365514,270597,2945003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2944303,2659,1633365513,570201,3,132,10,0,2021-10-04T19:38:34
1633365515,270188,2946003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2945403,2660,1633365514,670611,3,135,10,0,2021-10-04T19:38:35
1633365516,280041,2947013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2946503,2661,1633365515,770589,3,138,10,0,2021-10-04T19:38:36
1633365517,270190,2948003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2946503,2661,1633365515,770589,3,141,10,0,2021-10-04T19:38:37
1633365518,280466,2949013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2948733,2663,1633365518,596,3,144,10,0,2021-10-04T19:38:38
1633365519,280060,2950013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2948733,2663,1633365518,596,3,147,10,0,2021-10-04T19:38:39
1633365520,270564,2951003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2948733,2663,1633365518,596,3,150,10,0,2021-10-04T19:38:40
1633365521,270588,2952003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2948733,2663,1633365518,596,3,153,10,0,2021-10-04T19:38:41
1633365522,270588,2953003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2952103,2666,1633365521,370588,3,156,10,0,2021-10-04T19:38:42
1633365523,280061,2954013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2953203,2667,1633365522,470597,3,159,10,0,2021-10-04T19:38:43
1633365524,270579,2955003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2953203,2667,1633365522,470597,3,162,10,0,2021-10-04T19:38:44
1633365525,270588,2956003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2955433,2669,1633365524,700625,3,165,10,0,2021-10-04T19:38:45
1633365526,280079,2957013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2956563,2670,1633365525,830222,3,168,10,0,2021-10-04T19:38:46
1633365527,270549,2958003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2956563,2670,1633365525,830222,3,171,10,0,2021-10-04T19:38:47
1633365528,270583,2959003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2958783,2672,1633365528,50597,3,174,10,0,2021-10-04T19:38:48
1633365529,270584,2960003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2958783,2672,1633365528,50597,3,177,10,0,2021-10-04T19:38:49
1633365530,270196,2961003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2959903,2673,1633365529,170602,3,180,10,0,2021-10-04T19:38:50
1633365531,270976,2962004,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2961003,2674,1633365530,270606,3,183,10,0,2021-10-04T19:38:51
1633365532,270204,2963003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2962103,2675,1633365531,370191,3,186,10,0,2021-10-04T19:38:52
1633365533,280069,2964013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2963203,2676,1633365532,470184,3,189,10,0,2021-10-04T19:38:53
1633365534,280393,2965013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2963203,2676,1633365532,470184,3,192,10,0,2021-10-04T19:38:54
1633365535,270596,2966003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2965403,2678,1633365534,670189,3,195,10,0,2021-10-04T19:38:55
1633365536,270188,2967003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2966513,2679,1633365535,780576,3,198,10,0,2021-10-04T19:38:56
1633365537,270218,2968003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2966513,2679,1633365535,780576,3,201,10,0,2021-10-04T19:38:57
1633365538,270487,2969003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2968733,2681,1633365538,377,3,204,10,0,2021-10-04T19:38:58
1633365539,270180,2970003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2969893,2682,1633365539,160593,3,207,10,0,2021-10-04T19:38:59
1633365540,270580,2971003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2969893,2682,1633365539,160593,3,210,10,0,2021-10-04T19:39:00
1633365541,270236,2972003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2970993,2683,1633365540,260588,3,213,10,0,2021-10-04T19:39:01
1633365542,270176,2973003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2972093,2684,1633365541,360621,3,216,10,0,2021-10-04T19:39:02
1633365543,270592,2974003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2973193,2685,1633365542,460600,3,219,10,0,2021-10-04T19:39:03
1633365544,270572,2975003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2974293,2686,1633365543,560172,3,222,10,0,2021-10-04T19:39:04
1633365545,270598,2976003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2975393,2687,1633365544,660210,3,225,10,0,2021-10-04T19:39:05
1633365546,280078,2977013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2975393,2687,1633365544,660210,3,228,10,0,2021-10-04T19:39:06
1633365547,270600,2978003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2975393,2687,1633365544,660210,3,231,10,0,2021-10-04T19:39:07
1633365548,270587,2979003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2978733,2690,1633365548,593,3,234,10,0,2021-10-04T19:39:08
1633365549,270172,2980003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2979833,2691,1633365549,100596,3,237,10,0,2021-10-04T19:39:09
1633365550,270580,2981003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2979833,2691,1633365549,100596,3,240,10,0,2021-10-04T19:39:10
1633365551,280521,2982013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2980943,2692,1633365550,210588,3,243,10,0,2021-10-04T19:39:11
1633365552,280080,2983013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2982043,2693,1633365551,310593,3,246,10,0,2021-10-04T19:39:12
1633365553,280078,2984013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2982043,2693,1633365551,310593,3,249,10,0,2021-10-04T19:39:13
1633365554,270596,2985003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2984243,2695,1633365553,510596,3,252,10,0,2021-10-04T19:39:14
1633365555,270509,2986003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2984243,2695,1633365553,510596,3,255,10,0,2021-10-04T19:39:15
1633365556,280443,2987013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2986443,2697,1633365555,710201,3,2,10,0,2021-10-04T19:39:16
1633365557,270584,2988003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2987543,2698,1633365556,810586,3,5,10,0,2021-10-04T19:39:17
1633365558,280194,2989013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2988643,2699,1633365557,910588,3,8,10,0,2021-10-04T19:39:18
1633365559,270595,2990003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2989743,2700,1633365559,10595,3,11,10,0,2021-10-04T19:39:19
1633365560,280067,2991013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2990843,2701,1633365560,110201,3,14,10,0,2021-10-04T19:39:20
1633365561,270215,2992003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2990843,2701,1633365560,110201,3,17,10,0,2021-10-04T19:39:21
1633365562,270184,2993003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2991943,2702,1633365561,210596,3,20,10,0,2021-10-04T19:39:22
1633365563,270168,2994003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2991943,2702,1633365561,210596,3,23,10,0,2021-10-04T19:39:23
1633365564,270584,2995003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2994143,2704,1633365563,410609,3,26,10,0,2021-10-04T19:39:24
1633365565,270184,2996003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2995243,2705,1633365564,510195,3,29,10,0,2021-10-04T19:39:25
1633365566,270169,2997003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2996343,2706,1633365565,610601,3,32,10,0,2021-10-04T19:39:26
1633365567,270595,2998003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2996343,2706,1633365565,610601,3,35,10,0,2021-10-04T19:39:27
1633365568,270592,2999003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2998553,2708,1633365567,820593,3,38,10,0,2021-10-04T19:39:28
1633365569,270176,3000003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,2999653,2709,1633365568,920198,3,41,10,0,2021-10-04T19:39:29
1633365570,270586,3001003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3000753,2710,1633365570,20584,3,44,10,0,2021-10-04T19:39:30
1633365571,270184,3002003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3001853,2711,1633365571,120210,3,47,10,0,2021-10-04T19:39:31
1633365572,280181,3003013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3001853,2711,1633365571,120210,3,50,10,0,2021-10-04T19:39:32
1633365573,270862,3004004,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3002953,2712,1633365572,220606,3,53,10,0,2021-10-04T19:39:33
1633365574,270593,3005003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3004073,2713,1633365573,340592,3,56,10,0,2021-10-04T19:39:34
1633365575,270182,3006003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3005173,2714,1633365574,440302,3,59,10,0,2021-10-04T19:39:35
1633365576,270588,3007003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3006273,2715,1633365575,540596,3,62,10,0,2021-10-04T19:39:36
1633365577,280213,3008013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3007373,2716,1633365576,640593,3,65,10,0,2021-10-04T19:39:37
1633365578,270170,3009003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3007373,2716,1633365576,640593,3,68,10,0,2021-10-04T19:39:38
1633365579,270180,3010003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3009593,2718,1633365578,860597,3,71,10,0,2021-10-04T19:39:39
1633365580,270388,3011003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3010693,2719,1633365579,960241,3,74,10,0,2021-10-04T19:39:40
1633365581,270610,3012003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3010693,2719,1633365579,960241,3,77,10,0,2021-10-04T19:39:41
1633365582,270204,3013003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3012893,2721,1633365582,160239,3,80,10,0,2021-10-04T19:39:42
1633365583,270164,3014003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3012893,2721,1633365582,160239,3,83,10,0,2021-10-04T19:39:43
1633365584,270349,3015003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3013993,2722,1633365583,260640,3,86,10,0,2021-10-04T19:39:44
1633365585,270207,3016003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3015103,2723,1633365584,370592,3,89,10,0,2021-10-04T19:39:45
1633365586,270318,3017003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3016233,2724,1633365585,500594,3,92,10,0,2021-10-04T19:39:46
1633365587,280075,3018013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3016233,2724,1633365585,500594,3,95,10,0,2021-10-04T19:39:47
1633365588,270588,3019003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3018433,2726,1633365587,700237,3,98,10,0,2021-10-04T19:39:48
1633365589,271142,3020004,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3019573,2727,1633365588,840593,3,101,10,0,2021-10-04T19:39:49
1633365590,270631,3021003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3020673,2728,1633365589,940597,3,104,10,0,2021-10-04T19:39:50
1633365591,270595,3022003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3020673,2728,1633365589,940597,3,107,10,0,2021-10-04T19:39:51
1633365592,270176,3023003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3022873,2730,1633365592,140597,3,110,10,0,2021-10-04T19:39:52
1633365593,270576,3024003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3022873,2730,1633365592,140597,3,113,10,0,2021-10-04T19:39:53
1633365594,270596,3025003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3022873,2730,1633365592,140597,3,116,10,0,2021-10-04T19:39:54
1633365595,270580,3026003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3025083,2732,1633365594,350595,3,119,10,0,2021-10-04T19:39:55
1633365596,270176,3027003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3026183,2733,1633365595,450592,3,122,10,0,2021-10-04T19:39:56
1633365597,280203,3028013,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3026183,2733,1633365595,450592,3,125,10,0,2021-10-04T19:39:57
1633365598,270215,3029003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3028413,2735,1633365597,680580,3,128,10,0,2021-10-04T19:39:58
1633365599,270168,3030003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3029523,2736,1633365598,790592,3,131,10,0,2021-10-04T19:39:59
1633365600,270212,3031003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3030623,2737,1633365599,890256,3,134,10,0,2021-10-04T19:40:00
1633365601,270192,3032003,2930033,1633365499,299873,3,1633365499,300121,3,25,2,3031723,2738,1633365600,990240,3,137,10,0,2021-10-04T19:40:01
1633365602,338702,3033013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3032823,2739,1633365602,148687,3,140,10,0,2021-10-04T19:40:02
1633365603,338283,3034013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3032823,2739,1633365602,148687,3,143,10,0,2021-10-04T19:40:03
1633365604,338169,3035013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3033923,2740,1633365603,248671,3,146,10,0,2021-10-04T19:40:04
1633365605,328682,3036003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3035023,2741,1633365604,348669,3,149,10,0,2021-10-04T19:40:05
1633365606,328267,3037003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3035023,2741,1633365604,348669,3,152,10,0,2021-10-04T19:40:06
1633365607,328666,3038003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3037223,2743,1633365606,548683,3,155,10,0,2021-10-04T19:40:07
1633365608,328678,3039003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3038323,2744,1633365607,648696,3,158,10,0,2021-10-04T19:40:08
1633365609,338637,3040013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3039463,2745,1633365608,788675,3,161,10,0,2021-10-04T19:40:09
1633365610,328662,3041003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3040563,2746,1633365609,888308,3,164,10,0,2021-10-04T19:40:10
1633365611,328670,3042003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3041663,2747,1633365610,988298,3,167,10,0,2021-10-04T19:40:11
1633365612,338274,3043013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3042813,2748,1633365612,138685,3,170,10,0,2021-10-04T19:40:12
1633365613,338636,3044013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3042813,2748,1633365612,138685,3,173,10,0,2021-10-04T19:40:13
1633365614,328670,3045003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3042813,2748,1633365612,138685,3,176,10,0,2021-10-04T19:40:14
1633365615,338448,3046013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3045043,2750,1633365614,368664,3,179,10,0,2021-10-04T19:40:15
1633365616,338787,3047013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3045043,2750,1633365614,368664,3,182,10,0,2021-10-04T19:40:16
1633365617,338142,3048013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3047243,2752,1633365616,568688,3,185,10,0,2021-10-04T19:40:17
1633365618,328274,3049003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3048343,2753,1633365617,668674,3,188,10,0,2021-10-04T19:40:18
1633365619,338759,3050013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3048343,2753,1633365617,668674,3,191,10,0,2021-10-04T19:40:19
1633365620,328666,3051003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3050543,2755,1633365619,868679,3,194,10,0,2021-10-04T19:40:20
1633365621,328309,3052003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3051643,2756,1633365620,968666,3,197,10,0,2021-10-04T19:40:21
1633365622,328677,3053003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3052743,2757,1633365622,68698,3,200,10,0,2021-10-04T19:40:22
1633365623,328670,3054003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3053843,2758,1633365623,168671,3,203,10,0,2021-10-04T19:40:23
1633365624,328674,3055003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3053843,2758,1633365623,168671,3,206,10,0,2021-10-04T19:40:24
1633365625,328681,3056003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3053843,2758,1633365623,168671,3,209,10,0,2021-10-04T19:40:25
1633365626,328266,3057003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3056113,2760,1633365625,438681,3,212,10,0,2021-10-04T19:40:26
1633365627,328274,3058003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3057213,2761,1633365626,538261,3,215,10,0,2021-10-04T19:40:27
1633365628,328677,3059003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3058313,2762,1633365627,638283,3,218,10,0,2021-10-04T19:40:28
1633365629,328677,3060003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3058313,2762,1633365627,638283,3,221,10,0,2021-10-04T19:40:29
1633365630,328677,3061003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3058313,2762,1633365627,638283,3,224,10,0,2021-10-04T19:40:30
1633365631,328674,3062003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3061633,2765,1633365630,958674,3,227,10,0,2021-10-04T19:40:31
1633365632,328670,3063003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3062753,2766,1633365632,78297,3,230,10,0,2021-10-04T19:40:32
1633365633,328275,3064003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3062753,2766,1633365632,78297,3,233,10,0,2021-10-04T19:40:33
1633365634,328862,3065003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3062753,2766,1633365632,78297,3,236,10,0,2021-10-04T19:40:34
1633365635,328282,3066003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3064983,2768,1633365634,308696,3,239,10,0,2021-10-04T19:40:35
1633365636,338161,3067013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3064983,2768,1633365634,308696,3,242,10,0,2021-10-04T19:40:36
1633365637,328668,3068003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3064983,2768,1633365634,308696,3,245,10,0,2021-10-04T19:40:37
1633365638,338129,3069013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3068303,2771,1633365637,628651,3,248,10,0,2021-10-04T19:40:38
1633365639,328670,3070003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3069403,2772,1633365638,728274,3,251,10,0,2021-10-04T19:40:39
1633365640,328671,3071003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3070503,2773,1633365639,828682,3,254,10,0,2021-10-04T19:40:40
1633365641,338141,3072013,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3070503,2773,1633365639,828682,3,1,10,0,2021-10-04T19:40:41
1633365642,328666,3073003,3032104,1633365601,371239,3,1633365601,429402,3,26,2,3072723,2775,1633365642,48710,3,4,10,0,2021-10-04T19:40:42
